EXPOCODE,SECT_ID,LINE,STA,CAST,BTL,BTL_QC,DATE,TIME,LAT,LONG,Bot Depth,Press (db),CTD T C° ITS-90,CTD SALT,CTD_QC,bot salt,Bot_Salt_QC,CTD OXY µmol/kg,Bot O2 µmol/kg,Bot_O2_QC,Silicate µmol/kg,Nitrate µmol/kg,Nitrite µmol/kg,Phosphate µmol/kg,Ammonia µmol/kg,DIC µmol/kg,DIC_QC,TA µmol/kg,TA_QC,pH total meas 25°C,pH_QC,Chlorophyll a concentration µg/L,PON µmol/L,POC µmol/L,POC/PON mol/mol,PON µmol/kg,POC µmol/kg
32WC20110812,WCOA2011,12,85,1,17,2,8/28/2011,10:54:02,34.38,-120.65,427,4.34,11.886,33.506,2,-999,9,208,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.34,9.7,7.3,1.37,9.95
32WC20110812,WCOA2011,12,86,1,1,2,8/28/2011,13:19:02,34.42,-120.58,187,173.76,9.437,34.038,2,34.0386,2,78.6,80.29,6,32.82,27.51,0.01,2.22,0.02,2213.6,6,2262,6,7.445,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,2,2,8/28/2011,13:19:35,34.42,-120.58,187,173.77,9.433,34.039,2,-999,9,77.5,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.75,5.62,7.5,0.77,5.77
32WC20110812,WCOA2011,12,86,1,3,2,8/28/2011,13:21:32,34.42,-120.58,187,150.27,9.505,33.989,2,-999,9,87.9,89.47,2,31.07,26.84,0.01,2.16,0.01,2205,2,2258.2,2,7.462,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,4,2,8/28/2011,13:23:18,34.42,-120.58,187,124.72,9.521,33.973,2,-999,9,89.7,-999,9,30.37,26.67,-0.01,2.13,0,2201.1,2,2258.1,2,7.474,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,5,2,8/28/2011,13:24:59,34.42,-120.58,187,100.64,9.634,33.891,2,-999,9,104.2,104.19,2,28.08,25.7,-0.01,2.05,0,2189.3,2,2251.5,2,7.488,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,6,2,8/28/2011,13:26:34,34.42,-120.58,187,79.91,9.694,33.853,2,-999,9,106.3,-999,9,27.56,25.07,0.01,2.01,0,2183.9,2,2248.6,2,7.497,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,7,2,8/28/2011,13:27:49,34.42,-120.58,187,60.77,9.795,33.808,2,-999,9,115.7,115.21,2,26.33,24.54,-0.01,1.96,0,2179.1,2,2245.6,2,7.51,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,8,2,8/28/2011,13:28:53,34.42,-120.58,187,50.72,9.832,33.799,2,-999,9,113.5,-999,9,26.16,24.28,0,1.95,0,2177.1,2,2244.3,2,7.512,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,9,2,8/28/2011,13:30:04,34.42,-120.58,187,41.27,9.956,33.752,2,-999,9,123,123.27,2,24.94,23.41,0.02,1.9,0,2168.5,2,2241.2,2,7.526,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,10,2,8/28/2011,13:31:28,34.42,-120.58,187,30.44,10.047,33.724,2,-999,9,124.3,-999,9,24.06,22.91,0.09,1.86,0,2166.4,2,2240.3,2,7.537,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,11,2,8/28/2011,13:32:26,34.42,-120.58,187,20.26,10.288,33.649,2,33.6518,2,139.5,141.97,2,22.12,21.41,0.13,1.76,0.04,2154.2,2,2234.7,2,7.56,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,12,2,8/28/2011,13:33:14,34.42,-120.58,187,10.39,12.236,33.465,2,-999,9,206.1,-999,9,13.08,14.08,0.2,1.27,0.08,2104.4,6,2235.2,2,7.694,2,-999,1.58,10.45,6.6,1.62,10.71
32WC20110812,WCOA2011,12,86,1,13,4,8/28/2011,13:33:29,34.42,-120.58,187,10.34,12.243,33.467,2,-999,9,207,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,14,4,8/28/2011,13:34:01,34.42,-120.58,187,4.44,12.243,33.468,2,-999,9,208.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,86,1,15,4,8/28/2011,13:34:07,34.42,-120.58,187,4.48,12.242,33.468,2,-999,9,208.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.45,9.6,6.6,1.49,9.84
32WC20110812,WCOA2011,12,87,1,1,2,8/28/2011,16:07:23,34.43,-120.43,45,37.67,11.831,33.404,2,33.4007,2,202.5,206.32,6,9.9,12.3,0.31,1.18,0.06,2093.7,6,2224,6,7.717,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,87,1,2,2,8/28/2011,16:07:56,34.43,-120.43,45,37.65,11.827,33.404,2,-999,9,197.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.83,7.22,8.7,0.85,7.41
32WC20110812,WCOA2011,12,87,1,3,2,8/28/2011,16:09:15,34.43,-120.43,45,30.18,12.054,33.4,2,-999,9,206.9,207.68,2,9.39,11.79,0.35,1.15,0.07,2088.6,2,2223.6,2,7.725,2,1.389,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,87,1,4,2,8/28/2011,16:10:34,34.43,-120.43,45,20.1,12.54,33.393,2,-999,9,219.8,216.98,2,7.98,9.97,0.42,1.04,0.04,2080.3,2,2226.8,2,7.753,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,87,1,5,2,8/28/2011,16:11:41,34.43,-120.43,45,15.1,12.576,33.366,2,-999,9,224.8,226.17,2,6.57,8.77,0.4,0.95,0.02,2070.7,2,2227.8,2,7.77,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,87,1,6,2,8/28/2011,16:12:49,34.43,-120.43,45,9.93,12.705,33.363,2,-999,9,225.2,236.24,2,5.34,7.29,0.36,0.85,0.03,2062.1,2,2228.1,2,7.795,2,5.7753,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,87,1,7,2,8/28/2011,16:13:50,34.43,-120.43,45,7.15,13.912,33.374,2,-999,9,261.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,4.09,29.35,7.2,4.19,30.08
32WC20110812,WCOA2011,12,87,1,8,2,8/28/2011,16:14:51,34.43,-120.43,45,3.09,14.619,33.398,2,33.4012,2,278.7,283.74,2,0.74,0.31,0.13,0.43,0.04,2009.8,6,2234,6,7.93,2,9.4392,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,87,1,9,2,8/28/2011,16:15:07,34.43,-120.43,45,3.14,14.697,33.4,2,-999,9,226.7,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,5.04,36.4,7.2,5.16,37.3
32WC20110812,WCOA2011,12,88,1,1,2,8/28/2011,18:55:10,34.43,-120.49,79,69.9,9.955,33.749,2,33.7505,2,126.2,124.21,6,24.82,23.16,0.18,1.88,0.04,2172,2,2243.6,2,7.527,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,2,2,8/28/2011,18:55:27,34.43,-120.49,79,68.45,9.989,33.737,2,-999,9,121.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.54,4.38,8.2,0.55,4.49
32WC20110812,WCOA2011,12,88,1,3,2,8/28/2011,18:57:10,34.43,-120.49,79,60.01,10.19,33.671,2,-999,9,132.7,-999,9,22.8,21.87,0.16,1.79,0.05,2158.4,2,2236.6,2,7.552,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,4,2,8/28/2011,18:58:36,34.43,-120.49,79,50.84,10.649,33.566,2,-999,9,158,155.18,2,18.56,19.25,0.17,1.61,0.01,2136.6,2,2232.9,2,7.589,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,5,2,8/28/2011,18:59:38,34.43,-120.49,79,39.68,11.324,33.459,2,-999,9,179.2,-999,9,13.6,15.53,0.25,1.37,0.02,2109.1,2,2224.7,2,7.661,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,6,2,8/28/2011,19:00:36,34.43,-120.49,79,30.72,11.389,33.434,2,-999,9,192.1,192.58,2,12.19,14.7,0.23,1.31,0,2101.4,2,2228.4,2,7.69,3,0.9315,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,7,2,8/28/2011,19:01:49,34.43,-120.49,79,20.8,11.931,33.386,2,-999,9,206.7,-999,9,9.01,11.6,0.37,1.12,0,2085,2,2224.1,2,7.73,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,8,2,8/28/2011,19:02:56,34.43,-120.49,79,10.43,12.431,33.367,2,-999,9,222.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,2.27,16.43,7.2,2.33,16.84
32WC20110812,WCOA2011,12,88,1,9,2,8/28/2011,19:03:15,34.43,-120.49,79,10.07,12.42,33.368,2,-999,9,228.4,230.17,2,6.18,8.64,0.41,0.91,0.04,2065.3,2,2225.7,2,7.765,2,5.5269,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,10,2,8/28/2011,19:04:12,34.43,-120.49,79,4.61,13.663,33.372,2,33.3778,2,256.2,263.09,2,2.64,3.49,0.29,0.58,0.02,2030.3,6,2236.6,6,7.869,6,8.2593,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,12,88,1,11,2,8/28/2011,19:04:23,34.43,-120.49,79,4.62,13.808,33.372,2,-999,9,230.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,2.59,21.27,8.2,2.66,21.8
32WC20110812,WCOA2011,13,89,1,1,2,8/29/2011,9:10:20,31.95,-120.9,4337,2800.01,1.687,34.664,2,34.6646,2,111.4,111.31,6,166.33,38.33,0.03,2.73,0,2357,6,2431.4,6,7.51,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,2,2,8/29/2011,9:10:45,31.95,-120.9,4337,2799.88,1.686,34.665,2,-999,9,105.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.35,3.63,10.4,0.36,3.73
32WC20110812,WCOA2011,13,89,1,3,2,8/29/2011,9:19:54,31.95,-120.9,4337,2499.63,1.817,34.653,2,-999,9,96,-999,9,163.93,39.06,0.02,2.8,0,2363.2,2,2426.6,2,7.489,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,4,2,8/29/2011,9:34:48,31.95,-120.9,4337,2000.79,2.103,34.626,2,-999,9,80.3,80.57,2,160.02,40.16,0.02,2.91,0,2367.1,2,2421.2,2,7.449,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,5,2,8/29/2011,9:47:07,31.95,-120.9,4337,1500.23,2.847,34.568,2,-999,9,46.5,-999,9,143.84,42.04,0.03,3.08,0.01,2370.8,2,2399.7,2,7.388,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,6,2,8/29/2011,9:56:25,31.95,-120.9,4337,1000.4,3.922,34.489,2,-999,9,24.6,23.86,2,118.4,42.72,0.02,3.2,0.02,2359,2,2372.7,2,7.34,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,7,2,8/29/2011,10:01:29,31.95,-120.9,4337,749.98,4.7,34.4,2,-999,9,13,12.3,2,101.67,42.16,0.02,3.21,0,2343.4,2,2350,2,7.314,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,8,2,8/29/2011,10:06:36,31.95,-120.9,4337,499.86,5.951,34.289,2,-999,9,15.5,14.74,2,77.47,39.16,0.02,3.07,0.01,2310.1,2,2318.3,2,7.31,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,9,2,8/29/2011,10:09:56,31.95,-120.9,4337,398.94,6.208,34.142,2,-999,9,33.6,-999,9,67.51,37.92,0.03,2.89,0.01,2287.8,2,2296.6,2,7.327,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,10,2,8/29/2011,10:12:32,31.95,-120.9,4337,302.4,7.213,34.08,2,-999,9,63.6,118.28,2,50.61,33.57,0.03,2.51,0.01,2247.2,2,2279.4,2,7.395,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,11,2,8/29/2011,10:15:24,31.95,-120.9,4337,200.37,8.642,34.038,2,-999,9,85.5,-999,9,36.19,29.16,0.03,2.25,0.01,2216.7,2,2264.4,2,7.458,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,12,2,8/29/2011,10:17:24,31.95,-120.9,4337,150.13,9.073,33.838,2,-999,9,120.8,190.14,2,28.89,26.93,0.05,2.03,0.18,2185.7,2,2251,2,7.495,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,13,2,8/29/2011,10:18:36,31.95,-120.9,4337,125.37,9.776,33.685,2,-999,9,134.3,-999,9,23.38,23.92,0.06,1.88,0.02,2167.1,2,2238.9,2,7.535,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,14,2,8/29/2011,10:19:47,31.95,-120.9,4337,100.17,10.705,33.392,2,-999,9,184.2,-999,9,13.59,16.2,0.06,1.38,0.01,2106.1,2,2222.2,2,7.664,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,15,2,8/29/2011,10:20:56,31.95,-120.9,4337,79.94,12.662,33.397,2,-999,9,209.6,210.14,2,7.18,11.12,0.06,1.1,0.01,2076.1,2,2224.8,2,7.754,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,16,2,8/29/2011,10:22:03,31.95,-120.9,4337,60.12,15.293,33.409,2,-999,9,238.6,-999,9,1.12,1.34,0.16,0.51,1.07,2021.4,2,2234.6,2,7.9,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,17,2,8/29/2011,10:23:06,31.95,-120.9,4337,49.62,15.503,33.427,2,-999,9,240.1,-999,9,0.77,0.94,0.12,0.46,0.97,2019.7,2,2235.1,2,7.912,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,18,2,8/29/2011,10:23:55,31.95,-120.9,4337,40.6,15.568,33.398,2,-999,9,250.9,250.28,2,0.77,0.65,0.1,0.44,0.87,2015.4,2,2236.2,2,7.916,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,19,2,8/29/2011,10:24:51,31.95,-120.9,4337,30.21,15.597,33.351,2,-999,9,241.5,-999,9,1.13,0.6,0.08,0.43,0.83,2017.3,2,2232.3,2,7.913,2,0.503,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,20,2,8/29/2011,10:25:32,31.95,-120.9,4337,20.37,16.689,33.405,2,-999,9,241,-999,9,0.42,0.2,0.05,0.35,0.25,2005,2,2233.2,2,7.938,2,0.563,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,21,2,8/29/2011,10:26:01,31.95,-120.9,4337,20.34,16.833,33.413,2,-999,9,240.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.32,12.26,9.3,1.35,12.55
32WC20110812,WCOA2011,13,89,1,22,2,8/29/2011,10:27:00,31.95,-120.9,4337,9.89,16.947,33.418,2,-999,9,240.3,-999,9,0.51,0.08,0.01,0.31,0.03,2001.6,2,2232.4,2,7.947,2,0.6169,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,23,2,8/29/2011,10:27:39,31.95,-120.9,4337,4.39,16.95,33.417,2,33.4215,2,248.1,248.17,2,0.42,0.1,0.01,0.31,0.03,2001.2,6,2233.1,6,7.944,6,0.5444,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,89,1,24,2,8/29/2011,10:27:57,31.95,-120.9,4337,4.14,16.951,33.418,2,-999,9,240.4,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.37,12.73,9.3,1.4,13.04
32WC20110812,WCOA2011,13,90,1,1,2,8/29/2011,17:34:43,32.34,-120.09,2130,2110.28,1.908,34.64,2,34.6403,2,90.7,90.93,6,163.57,39.61,0.02,2.83,0.01,2362.7,6,2426,2,7.472,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,2,2,8/29/2011,17:35:12,32.34,-120.09,2130,2110.2,1.905,34.64,2,-999,9,86.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.46,3.73,8.1,0.47,3.83
32WC20110812,WCOA2011,13,90,1,3,2,8/29/2011,17:38:34,32.34,-120.09,2130,2000.51,2.004,34.628,2,-999,9,79.3,-999,9,163.54,40.21,0.01,2.87,0.01,2364.7,2,2419.6,2,7.454,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,4,2,8/29/2011,17:52:56,32.34,-120.09,2130,1500.99,2.783,34.56,2,-999,9,47,47.24,2,147.41,42.17,0.02,3.07,0.01,2368.2,2,2401.4,2,7.38,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,5,2,8/29/2011,18:10:18,32.34,-120.09,2130,1000.37,4.187,34.47,2,-999,9,18.8,-999,9,113.14,42.61,0.02,3.19,0.01,2351.6,2,2364.6,2,7.333,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,6,2,8/29/2011,18:19:35,32.34,-120.09,2130,750.18,4.929,34.398,2,-999,9,12,11.52,2,97,41.95,0.01,3.18,0.03,2330.5,2,2346,2,7.313,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,7,2,8/29/2011,18:29:07,32.34,-120.09,2130,501.74,5.703,34.225,2,-999,9,18.7,-999,9,78.37,39.63,0.01,3.03,0.01,2308.8,2,2312,2,7.307,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,8,2,8/29/2011,18:33:21,32.34,-120.09,2130,399.86,6.163,34.146,2,-999,9,35.2,34.66,2,67.74,37.92,0.01,2.86,0.02,2285.8,2,2297.3,2,7.324,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,9,4,8/29/2011,18:38:07,32.34,-120.09,2130,299.74,7.028,34.074,2,-999,9,61.2,-999,9,-999,-999,-999,-999,-999,-999,9,2222.6,4,-999,9,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,10,2,8/29/2011,18:40:54,32.34,-120.09,2130,248.46,7.693,34.024,2,-999,9,97,97.84,2,41.45,30.52,0.01,2.26,0.01,2215.3,2,2267.4,2,7.452,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,11,2,8/29/2011,18:43:51,32.34,-120.09,2130,200.58,8.686,34.065,2,-999,9,84.2,-999,9,35.78,28.93,0.01,2.24,0,2209.6,2,2266.7,2,7.452,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,12,2,8/29/2011,18:46:48,32.34,-120.09,2130,149.97,9.379,33.791,2,-999,9,129.8,124.87,2,26.57,25.38,0.01,1.96,0.02,2174.7,2,2243.3,2,7.509,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,13,2,8/29/2011,18:49:26,32.34,-120.09,2130,100.86,10.184,33.377,2,-999,9,191.2,-999,9,13.08,14.72,0.02,1.27,0,2089.4,2,2224.5,2,7.687,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,14,2,8/29/2011,18:50:48,32.34,-120.09,2130,80.78,11.041,33.143,2,-999,9,233,230.07,2,6.52,7.83,0.04,0.87,0.01,2049.3,2,2207.1,2,7.775,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,15,2,8/29/2011,18:52:11,32.34,-120.09,2130,60.91,13.501,33.149,2,-999,9,244.6,-999,9,2.09,1.94,0.29,0.57,0.59,2018.7,2,2212.9,2,7.864,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,16,2,8/29/2011,18:53:18,32.34,-120.09,2130,50.22,13.923,33.088,2,-999,9,249.9,-999,9,1.76,1.18,0.13,0.5,0.59,2007.1,2,2213.5,2,7.88,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,17,2,8/29/2011,18:54:27,32.34,-120.09,2130,40.86,15.118,33.139,2,-999,9,255.5,257.84,2,1.25,0.59,0.05,0.43,0.48,2000.1,2,2218.7,2,7.902,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,18,2,8/29/2011,18:54:44,32.34,-120.09,2130,40.77,15.131,33.142,2,-999,9,249.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.44,11.23,7.8,1.47,11.51
32WC20110812,WCOA2011,13,90,1,19,2,8/29/2011,18:55:56,32.34,-120.09,2130,31.01,16.791,33.367,2,-999,9,241.6,-999,9,0.57,0.13,0.02,0.34,0.08,1994.7,2,2245.7,4,7.938,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,20,2,8/29/2011,18:56:55,32.34,-120.09,2130,21.51,16.726,33.255,2,-999,9,242.4,-999,9,0.59,0.12,0.02,0.33,0.03,1989.8,2,2225.5,2,7.934,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,21,2,8/29/2011,18:58:05,32.34,-120.09,2130,9.78,16.73,33.253,2,-999,9,242.6,-999,9,0.8,0.01,0.01,0.33,0.03,1996,2,2223.8,2,7.945,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,22,2,8/29/2011,18:58:49,32.34,-120.09,2130,4.31,16.734,33.255,2,33.2582,2,248.4,251.72,2,0.82,0.07,0.01,0.33,0.02,1996.3,6,2224.8,6,7.93,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,90,1,23,2,8/29/2011,18:58:59,32.34,-120.09,2130,4.13,16.734,33.255,2,-999,9,242.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.23,11.57,9.4,1.26,11.85
32WC20110812,WCOA2011,13,91,1,1,2,8/29/2011,21:26:00,32.39,-120,1180,1151.74,3.671,34.502,2,34.5036,2,28.7,28.73,6,124.95,42.31,0.02,3.16,0,2366.4,6,2372.9,6,7.347,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,2,2,8/29/2011,21:26:09,32.39,-120,1180,1153.67,3.671,34.502,2,-999,9,27.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.38,3.48,9.2,0.39,3.58
32WC20110812,WCOA2011,13,91,1,3,2,8/29/2011,21:32:24,32.39,-120,1180,1000.58,4.147,34.469,2,-999,9,20.9,21.91,2,113.46,42.43,0.01,3.21,0,2358,2,2366.8,2,7.333,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,4,2,8/29/2011,21:41:24,32.39,-120,1180,750.4,4.966,34.408,2,-999,9,10.8,-999,9,97.87,41.29,0,3.2,0.03,2341.8,2,2343.5,2,7.318,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,5,2,8/29/2011,21:50:08,32.39,-120,1180,506.59,5.953,34.275,2,-999,9,18.4,16.92,2,76.95,39.09,0,3.05,0.01,2313,2,2309.6,2,7.309,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,6,2,8/29/2011,21:53:33,32.39,-120,1180,402.94,6.13,34.158,2,-999,9,30.6,-999,9,68.82,37.94,0,2.88,0,2291.2,2,2294.8,2,7.324,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,7,2,8/29/2011,21:56:44,32.39,-120,1180,302.26,7.059,34.089,2,-999,9,60.9,60.38,2,53.4,34.48,0,2.6,0.01,2258.3,2,2277.3,2,7.377,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,8,2,8/29/2011,21:59:46,32.39,-120,1180,200.4,8.399,34.003,2,-999,9,102.8,-999,9,35.67,28.57,0.01,2.16,0,2208.7,2,2256.6,2,7.473,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,9,2,8/29/2011,22:01:13,32.39,-120,1180,148.94,9.066,33.802,2,-999,9,137.6,139.53,2,26.63,24.8,0.01,1.9,0.01,2174.1,2,2240.8,2,7.54,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,10,2,8/29/2011,22:01:54,32.39,-120,1180,124.56,9.708,33.553,2,-999,9,158.9,-999,9,18.31,19.14,0.02,1.54,0,2129.6,2,2223.4,2,7.625,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,11,2,8/29/2011,22:02:31,32.39,-120,1180,103.21,10.15,33.381,2,-999,9,187,-999,9,13.72,15.36,0.02,1.3,0,2102,2,2218.9,2,7.682,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,12,2,8/29/2011,22:03:13,32.39,-120,1180,80.61,10.831,33.173,2,-999,9,208,-999,9,9.3,10.98,0.03,1.05,0,2072.9,2,2207,2,7.734,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,13,2,8/29/2011,22:03:50,32.39,-120,1180,59.5,12.365,33.078,2,-999,9,232.7,-999,9,3.81,4.85,0.37,0.72,0.03,2033.8,2,2207.5,2,7.82,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,14,2,8/29/2011,22:04:05,32.39,-120,1180,50.1,13.784,33.121,2,-999,9,244,-999,9,2.58,2.5,0.29,0.59,0.47,2024.3,2,2206.7,2,7.85,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,15,2,8/29/2011,22:04:20,32.39,-120,1180,43.65,14.854,33.218,2,-999,9,243.5,-999,9,1.36,1.09,0.1,0.85,0.8,2021.2,2,2220.4,2,7.892,2,0.4368,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,16,2,8/29/2011,22:04:25,32.39,-120,1180,41.93,15.138,33.243,2,-999,9,245.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.71,6.06,8.5,0.73,6.21
32WC20110812,WCOA2011,13,91,1,17,2,8/29/2011,22:04:56,32.39,-120,1180,30.54,16.794,33.332,2,-999,9,248.1,252.67,2,0.85,0.19,0.02,0.35,0.11,2005.1,2,2222.8,2,7.93,2,0.6293,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,18,2,8/29/2011,22:05:17,32.39,-120,1180,20.89,16.766,33.303,2,-999,9,242.4,-999,9,0.69,0.19,0.02,0.34,0.04,2001.8,2,2227.4,2,7.936,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,13,91,1,19,2,8/29/2011,22:05:29,32.39,-120,1180,15.54,16.749,33.293,2,-999,9,248.9,251.58,2,0.71,0.13,0.01,0.34,0.03,1999.5,2,2225.6,2,7.939,3,-999,-999,-999,-999,-999,-999
